,event_id,goal_timings,scoring_team,goal_order,goalcount_home_before,goalcount_away_before,goalcount_home_after,goalcount_away_after
7597,29399354,87.0,home,1,0,1,1,1
7598,29399355,35.0,home,1,0,0,1,0
38153,29399355,74.0,home,2,1,0,2,0
7600,29399361,37.0,home,1,0,0,1,0
13683,29399420,25.0,home,1,0,0,1,0
44238,29399420,34.0,home,2,1,0,2,0
319233,29399420,45.0,away,1,2,0,2,1
349788,29399420,85.0,away,2,2,1,2,2
74793,29399420,104.0,home,3,2,2,3,2
13685,29399425,21.0,home,1,0,0,1,0
44240,29399425,76.0,home,2,1,0,2,0
319235,29399425,91.0,away,1,2,0,2,1
74795,29399425,100.0,home,3,2,1,3,1
319234,29399426,18.0,away,1,0,0,0,1
13684,29399426,75.0,home,1,0,1,1,1
44239,29399426,105.0,home,2,1,1,2,1
319236,29399428,28.0,away,1,0,0,0,1
349791,29399428,71.0,away,2,0,1,0,2
380346,29399428,91.0,away,3,0,2,0,3
13688,29399431,89.0,home,1,0,0,1,0
13687,29399432,83.0,home,1,0,0,1,0
44242,29399432,97.0,home,2,1,0,2,0
319237,29399432,104.0,away,1,2,0,2,1
319239,29399433,17.0,away,1,0,0,0,1
13689,29399433,45.0,home,1,0,1,1,1
44244,29399433,79.0,home,2,1,1,2,1
13690,29399435,16.0,home,1,0,0,1,0
44245,29399435,66.0,home,2,1,0,2,0
74800,29399435,87.0,home,3,2,0,3,0
105355,29399435,94.0,home,4,3,0,4,0
329092,29399537,28.0,away,1,0,0,0,1
359647,29399537,94.0,away,2,0,1,0,2
390202,29399537,99.0,away,3,0,2,0,3
23542,29399537,108.0,home,1,0,3,1,3
23545,29399542,40.0,home,1,0,0,1,0
54100,29399542,94.0,home,2,1,0,2,0
23546,29399553,3.0,home,1,0,0,1,0
329096,29399553,28.0,away,1,1,0,1,1
359651,29399553,97.0,away,2,1,1,1,2
23547,29399564,74.0,home,1,0,0,1,0
329097,29399564,83.0,away,1,1,0,1,1
54102,29399564,94.0,home,2,1,1,2,1
23544,29399591,87.0,home,1,0,0,1,0
28894,29399853,90.0,home,1,0,0,1,0
59449,29399853,109.0,home,2,1,0,2,0
28901,29399854,6.0,home,1,0,0,1,0
59456,29399854,17.0,home,2,1,0,2,0
90011,29399854,24.0,home,3,2,0,3,0
120566,29399854,89.0,home,4,3,0,4,0
151121,29399854,103.0,home,5,4,0,5,0
334450,29399856,34.0,away,1,0,0,0,1
28900,29399856,40.0,home,1,0,1,1,1
334445,29399859,81.0,away,1,0,0,0,1
334447,29399861,101.0,away,1,0,0,0,1
28896,29399862,30.0,home,1,0,0,1,0
59451,29399862,69.0,home,2,1,0,2,0
90006,29399862,91.0,home,3,2,0,3,0
310142,29400558,103.0,away,1,0,0,0,1
310143,29400748,12.0,away,1,0,0,0,1
4593,29400748,48.0,home,1,0,1,1,1
340698,29400748,50.0,away,2,1,1,1,2
35148,29400748,69.0,home,2,1,2,2,2
65703,29400748,89.0,home,3,2,2,3,2
371253,29400748,90.0,away,3,3,2,3,3
96258,29400748,100.0,home,4,3,3,4,3
326961,29400883,24.0,away,1,0,0,0,1
21411,29400883,79.0,home,1,0,1,1,1
357516,29400883,93.0,away,2,1,1,1,2
51966,29400883,105.0,home,2,1,2,2,2
82521,29400883,107.0,home,3,2,2,3,2
388071,29400883,108.0,away,3,3,2,3,3
326958,29400887,26.0,away,1,0,0,0,1
357513,29400887,43.0,away,2,0,1,0,2
21408,29400887,94.0,home,1,0,2,1,2
21410,29400888,18.0,home,1,0,0,1,0
326960,29400888,23.0,away,1,1,0,1,1
357515,29400888,29.0,away,2,1,1,1,2
388070,29400888,45.0,away,3,1,2,1,3
51965,29400888,66.0,home,2,1,3,2,3
21409,29400893,4.0,home,1,0,0,1,0
51964,29400893,41.0,home,2,1,0,2,0
21407,29400895,67.0,home,1,0,0,1,0
51962,29400895,79.0,home,2,1,0,2,0
82517,29400895,95.0,home,3,2,0,3,0
326962,29400899,9.0,away,1,0,0,0,1
21412,29400899,66.0,home,1,0,1,1,1
326964,29400940,16.0,away,1,0,0,0,1
357519,29400940,73.0,away,2,0,1,0,2
3376,29402745,25.0,home,1,0,0,1,0
33931,29402745,102.0,home,2,1,0,2,0
335976,29402895,16.0,away,1,0,0,0,1
366531,29402895,23.0,away,2,0,1,0,2
30426,29402895,45.0,home,1,0,2,1,2
60981,29402895,77.0,home,2,1,2,2,2
335977,29402897,84.0,away,1,0,0,0,1
30427,29402897,92.0,home,1,0,1,1,1
335978,29402900,11.0,away,1,0,0,0,1
30428,29402900,28.0,home,1,0,1,1,1
60983,29402900,32.0,home,2,1,1,2,1
366533,29402900,41.0,away,2,2,1,2,2
91538,29402900,45.0,home,3,2,2,3,2
397088,29402900,88.0,away,3,3,2,3,3
122093,29402900,100.0,home,4,3,3,4,3
152648,29402900,108.0,home,5,4,3,5,3
30425,29402902,2.0,home,1,0,0,1,0
335975,29402902,27.0,away,1,1,0,1,1
366530,29402902,35.0,away,2,1,1,1,2
60980,29402902,80.0,home,2,1,2,2,2
91535,29402902,81.0,home,3,2,2,3,2
397085,29402902,102.0,away,3,3,2,3,3
30435,29402906,23.0,home,1,0,0,1,0
60990,29402906,25.0,home,2,1,0,2,0
335985,29402906,42.0,away,1,2,0,2,1
366540,29402906,45.0,away,2,2,1,2,2
91545,29402906,76.0,home,3,2,2,3,2
122100,29402906,87.0,home,4,3,2,4,2
30434,29402908,28.0,home,1,0,0,1,0
335984,29402908,63.0,away,1,1,0,1,1
60989,29402908,88.0,home,2,1,1,2,1
30433,29402909,18.0,home,1,0,0,1,0
335983,29402909,42.0,away,1,1,0,1,1
60988,29402909,93.0,home,2,1,1,2,1
30430,29402911,8.0,home,1,0,0,1,0
60985,29402911,19.0,home,2,1,0,2,0
335980,29402911,34.0,away,1,2,0,2,1
366535,29402911,91.0,away,2,2,1,2,2
91540,29402911,103.0,home,3,2,2,3,2
30429,29402914,31.0,home,1,0,0,1,0
335979,29402914,38.0,away,1,1,0,1,1
366534,29402914,85.0,away,2,1,1,1,2
30432,29402916,28.0,home,1,0,0,1,0
335982,29402916,38.0,away,1,1,0,1,1
60987,29402916,70.0,home,2,1,1,2,1
91542,29402916,105.0,home,3,2,1,3,1
30431,29402920,44.0,home,1,0,0,1,0
335981,29402920,77.0,away,1,1,0,1,1
60986,29402920,88.0,home,2,1,1,2,1
325675,29403077,72.0,away,1,0,0,0,1
20125,29403077,83.0,home,1,0,1,1,1
20126,29403079,18.0,home,1,0,0,1,0
20131,29403081,77.0,home,1,0,0,1,0
20133,29403085,46.0,home,1,0,0,1,0
325683,29403085,61.0,away,1,1,0,1,1
356238,29403085,95.0,away,2,1,1,1,2
386793,29403085,97.0,away,3,1,2,1,3
50688,29403085,107.0,home,2,1,3,2,3
325678,29403086,32.0,away,1,0,0,0,1
20128,29403086,63.0,home,1,0,1,1,1
20132,29403087,19.0,home,1,0,0,1,0
325682,29403087,103.0,away,1,1,0,1,1
356237,29403087,110.0,away,2,1,1,1,2
20130,29403088,104.0,home,1,0,0,1,0
325680,29403088,107.0,away,1,1,0,1,1
20129,29403089,11.0,home,1,0,0,1,0
50684,29403089,18.0,home,2,1,0,2,0
81239,29403089,79.0,home,3,2,0,3,0
20127,29403097,1.0,home,1,0,0,1,0
325677,29403097,83.0,away,1,1,0,1,1
50682,29403097,102.0,home,2,1,1,2,1
12399,29403791,74.0,home,1,0,0,1,0
317949,29403791,103.0,away,1,1,0,1,1
3379,29404493,42.0,home,1,0,0,1,0
33934,29404493,66.0,home,2,1,0,2,0
308929,29404493,103.0,away,1,2,0,2,1
3378,29404498,29.0,home,1,0,0,1,0
308928,29404498,51.0,away,1,1,0,1,1
33933,29404498,65.0,home,2,1,1,2,1
64488,29404498,107.0,home,3,2,1,3,1
3382,29404501,23.0,home,1,0,0,1,0
308932,29404501,77.0,away,1,1,0,1,1
33937,29404501,89.0,home,2,1,1,2,1
339487,29404501,108.0,away,2,2,1,2,2
308933,29404505,22.0,away,1,0,0,0,1
3381,29404507,13.0,home,1,0,0,1,0
308931,29404507,68.0,away,1,1,0,1,1
33936,29404507,73.0,home,2,1,1,2,1
339486,29404507,100.0,away,2,2,1,2,2
308934,29404511,5.0,away,1,0,0,0,1
339489,29404511,37.0,away,2,0,1,0,2
308927,29404527,44.0,away,1,0,0,0,1
3377,29404527,64.0,home,1,0,1,1,1
33932,29404527,72.0,home,2,1,1,2,1
64487,29404527,87.0,home,3,2,1,3,1
339482,29404527,101.0,away,2,3,1,3,2
4594,29405427,23.0,home,1,0,0,1,0
310144,29405427,67.0,away,1,1,0,1,1
4600,29405999,33.0,home,1,0,0,1,0
4597,29406004,82.0,home,1,0,0,1,0
35152,29406004,105.0,home,2,1,0,2,0
4599,29406006,21.0,home,1,0,0,1,0
35154,29406006,67.0,home,2,1,0,2,0
310149,29406006,88.0,away,1,2,0,2,1
65709,29406006,90.0,home,3,2,1,3,1
340704,29406006,93.0,away,2,3,1,3,2
4598,29406018,26.0,home,1,0,0,1,0
35153,29406018,40.0,home,2,1,0,2,0
4595,29406196,67.0,home,1,0,0,1,0
5504,29406208,76.0,home,1,0,0,1,0
311054,29406208,84.0,away,1,1,0,1,1
341609,29406208,93.0,away,2,1,1,1,2
36059,29406208,113.0,home,2,1,2,2,2
311055,29406259,87.0,away,1,0,0,0,1
341610,29406259,91.0,away,2,0,1,0,2
372165,29406259,102.0,away,3,0,2,0,3
5503,29406265,7.0,home,1,0,0,1,0
311053,29406265,21.0,away,1,1,0,1,1
36058,29406265,26.0,home,2,1,1,2,1
341608,29406265,30.0,away,2,2,1,2,2
5506,29406269,69.0,home,1,0,0,1,0
36061,29406269,84.0,home,2,1,0,2,0
311056,29406269,94.0,away,1,2,0,2,1
311058,29406298,10.0,away,1,0,0,0,1
5508,29406298,17.0,home,1,0,1,1,1
341613,29406298,67.0,away,2,1,1,1,2
372168,29406298,74.0,away,3,1,2,1,3
311057,29406327,2.0,away,1,0,0,0,1
5507,29406327,28.0,home,1,0,1,1,1
28899,29407956,83.0,home,1,0,0,1,0
59454,29407956,102.0,home,2,1,0,2,0
90009,29407956,107.0,home,3,2,0,3,0
307491,29408877,22.0,away,1,0,0,0,1
338046,29408877,28.0,away,2,0,1,0,2
1941,29408877,44.0,home,1,0,2,1,2
32496,29408877,66.0,home,2,1,2,2,2
368601,29408877,102.0,away,3,2,2,2,3
307493,29408883,34.0,away,1,0,0,0,1
1944,29408885,34.0,home,1,0,0,1,0
307494,29408885,110.0,away,1,1,0,1,1
331437,29411545,67.0,away,1,0,0,0,1
25890,29411547,97.0,home,1,0,0,1,0
331440,29411547,103.0,away,1,1,0,1,1
331446,29411549,15.0,away,1,0,0,0,1
25896,29411549,41.0,home,1,0,1,1,1
56451,29411549,65.0,home,2,1,1,2,1
87006,29411549,71.0,home,3,2,1,3,1
117561,29411549,75.0,home,4,3,1,4,1
148116,29411549,92.0,home,5,4,1,5,1
362001,29411549,94.0,away,2,5,1,5,2
25891,29411550,15.0,home,1,0,0,1,0
331444,29411984,98.0,away,1,0,0,0,1
10812,29412139,11.0,home,1,0,0,1,0
41367,29412139,68.0,home,2,1,0,2,0
71922,29412139,81.0,home,3,2,0,3,0
5516,29412227,30.0,home,1,0,0,1,0
311066,29412227,32.0,away,1,1,0,1,1
316364,29412235,10.0,away,1,0,0,0,1
346919,29412235,16.0,away,2,0,1,0,2
10814,29412235,46.0,home,1,0,2,1,2
316366,29412236,22.0,away,1,0,0,0,1
10816,29412236,84.0,home,1,0,1,1,1
10815,29412242,85.0,home,1,0,0,1,0
316369,29412252,36.0,away,1,0,0,0,1
10819,29412252,44.0,home,1,0,1,1,1
41374,29412252,63.0,home,2,1,1,2,1
316367,29412253,46.0,away,1,0,0,0,1
10817,29412253,98.0,home,1,0,1,1,1
10810,29412268,11.0,home,1,0,0,1,0
41365,29412268,36.0,home,2,1,0,2,0
71920,29412268,42.0,home,3,2,0,3,0
102475,29412268,63.0,home,4,3,0,4,0
133030,29412268,80.0,home,5,4,0,5,0
163585,29412268,87.0,home,6,5,0,6,0
10813,29412269,69.0,home,1,0,0,1,0
331438,29412275,3.0,away,1,0,0,0,1
25888,29412275,83.0,home,1,0,1,1,1
56443,29412275,88.0,home,2,1,1,2,1
7606,29412532,84.0,home,1,0,0,1,0
38161,29412532,92.0,home,2,1,0,2,0
313157,29412533,16.0,away,1,0,0,0,1
343712,29412533,46.0,away,2,0,1,0,2
7607,29412533,100.0,home,1,0,2,1,2
313158,29412534,77.0,away,1,0,0,0,1
7609,29412535,23.0,home,1,0,0,1,0
7610,29412536,69.0,home,1,0,0,1,0
7611,29412538,42.0,home,1,0,0,1,0
313161,29412538,65.0,away,1,1,0,1,1
38166,29412538,103.0,home,2,1,1,2,1
7612,29412539,18.0,home,1,0,0,1,0
313162,29412539,93.0,away,1,1,0,1,1
7614,29412540,96.0,home,1,0,0,1,0
7615,29412541,7.0,home,1,0,0,1,0
38170,29412541,25.0,home,2,1,0,2,0
68725,29412541,84.0,home,3,2,0,3,0
313165,29412541,104.0,away,1,3,0,3,1
313166,29412542,29.0,away,1,0,0,0,1
7616,29412542,81.0,home,1,0,1,1,1
343721,29412542,85.0,away,2,1,1,1,2
374276,29412542,95.0,away,3,1,2,1,3
313167,29412543,86.0,away,1,0,0,0,1
7617,29412543,103.0,home,1,0,1,1,1
5512,29412902,10.0,home,1,0,0,1,0
311062,29412902,18.0,away,1,1,0,1,1
36067,29412902,63.0,home,2,1,1,2,1
66622,29412902,86.0,home,3,2,1,3,1
97177,29412902,100.0,home,4,3,1,4,1
127732,29412902,105.0,home,5,4,1,5,1
331442,29413046,6.0,away,1,0,0,0,1
25892,29413046,12.0,home,1,0,1,1,1
30437,29413194,39.0,home,1,0,0,1,0
30438,29413205,25.0,home,1,0,0,1,0
60993,29413205,86.0,home,2,1,0,2,0
91548,29413205,102.0,home,3,2,0,3,0
30440,29413206,11.0,home,1,0,0,1,0
60995,29413206,21.0,home,2,1,0,2,0
